tx_id,sender,receiver,amount,timestamp,type,status
af63104a-8301-4b7c-92e7-4a0b74345990,0x330513970efd9e8dd606275fb4c50378989b3204,0x4839e666e2baf12a51bf004392b35972eeddeabf,0.0255,2025-01-24 02:30:24,swap,failed
9eeb6264-1167-4c5a-ad6c-9c7c1804174a,0xebb8629e8a3ec86cf90cb7600264415640834483,0x9a363adc5d382c04d36b09158286328f75672098,3.5433,2025-06-12 10:02:35,transfer,pending
2f04e8be-36cf-422d-94ef-46e57d316f24,0xebb8629e8a3ec86cf90cb7600264415640834483,0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,1.2655,2024-09-22 05:49:08,mint,success
54e042c7-2ed6-4b97-8668-2e27f22113c2,0x1656f1886c5ab634ac19568cd571bc72f385fdf7,0xb271ff7090b39028eb6e711c3f89a3453d5861ee,3.9381,2024-05-01 08:39:28,transfer,pending
4ac9441a-d982-44a9-a77c-875aafcccd9e,0x93f0891bf71d8abed78e0de0885bd26355bb8b1d,0x19df3e87f73c4aaf4809295561465b993e102668,3.3139,2025-02-03 22:47:38,transfer,success
a6221b8b-a5b9-498a-bde3-925769949e80,0x7b4636320daa0bc055368a4f9b9d01bd8ac51877,0x4c4d05fe859279c91b074429b5fc451182cec745,3.1139,2023-04-03 15:34:45,transfer,pending
3f3a9a3b-55ae-4ac9-a1db-c3a11b289f79,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,2.6682,2023-07-28 04:07:55,mint,failed
0b7ca27e-1a12-4a89-b895-c262a75dbd8f,0x7b57dbe2f2e4912a29754ff3e412ed9507fd8957,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,3.3204,2025-06-21 15:19:39,stake,failed
19dc046d-3e3a-44d1-b346-ba2b5fa7742d,0xdde73df7bd4d704a89ad8421402701b3a460c6e9,0x3867d222ba91236ad4d12c31056626f9e798629c,4.0337,2023-09-26 22:41:07,transfer,success
ec824aba-7c5c-4921-8e1c-35e48dadc17e,0x0fe383e5abc200055a7f391f94a5f5d1f844b9ae,0x58c2a9099a03750e9842d3e9a7780cdd6aa70b86,3.1084,2024-09-03 05:20:01,stake,pending
0899e33d-d618-4c2f-b8f3-e3ad2853d670,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xb475576594ae44e1f75f534f993cbb7673e4c8b6,0.6405,2024-07-08 12:50:00,contract,failed
c8de1580-b60d-459f-9535-41b9cfe3ce67,0x24b3460622d835c56d9a4fe352966b9bdc6c20af,0xa98dc64bb42575efec7d1e4560c029231ce5da51,3.9336,2024-05-27 14:01:33,swap,pending
51313869-0bb6-4484-a776-1f86f49bc9db,0xc179d55f7e00e789915760f7d260a1bf6285278b,0x6a2752a534faacaaa153bffbb973dd84e0e5497b,2.7441,2024-11-28 00:33:44,swap,success
ee08a654-3878-4e52-8065-473862f5424f,0x9a363adc5d382c04d36b09158286328f75672098,0xf54f36bca969800fd7d63a68029561309938c09b,0.9997,2024-03-26 12:24:26,mint,failed
4416fa34-9d6f-42a2-bfe3-3d700651d17f,0x507b6c0d950702f066a9a1bd5e85206f87b065ba,0x22d7510588d90ed5a87e0f838391aaafa707c34b,0.4282,2024-06-26 02:46:00,contract,pending
ede2fa46-3456-44fd-a95f-f237aad6c51c,0x7f5e6a28afc9fb0aaf4259d4ff69991b88ebea47,0x22d7510588d90ed5a87e0f838391aaafa707c34b,2.8789,2024-10-11 18:47:24,transfer,pending
03fbb0d4-6e77-497d-a4d1-f957671c43a7,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xd334d18fa6bada9a10f361bae42a019ce88a3c33,2.872,2023-12-02 01:53:38,swap,success
149947f5-7b6e-4254-927c-d5f8a03753c0,0xf10fd8921019615a856c1e95c7cd3632de34edc4,0x8be38ea2b22b706aef313c2de81f7d179024dd30,0.4158,2024-08-31 11:50:12,mint,pending
28cbc82f-f459-4808-b7b9-ac499986b94b,0x7be3dfb5b6fcbae542ea85e76cc19916a20f6c1e,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,1.4629,2024-11-04 06:48:52,swap,success
6ca0f3a6-e92c-4bb6-a9a7-e36c0b1f9993,0x4839e666e2baf12a51bf004392b35972eeddeabf,0xa7e94d933eb0c439dda357f61244a485246e97b8,3.6648,2023-10-09 09:13:38,swap,failed
06592fbf-8c22-4ec3-9e58-e48dbd04edd9,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0x91919344c1dad09772d19ad8ad4f1bcd29c51f27,0.2024,2024-09-28 14:42:08,swap,failed
fc39476a-eb2f-4884-8382-1cf772c7e7a4,0x19df3e87f73c4aaf4809295561465b993e102668,0xd334d18fa6bada9a10f361bae42a019ce88a3c33,2.0633,2023-06-02 22:34:51,swap,failed
91c49402-c7d8-4d0b-99b4-e6cdcf9621e4,0xf67e8e5805835465f7eba988259db882ab726800,0xf60304b534f74977e159b2e159e135475c245526,4.1276,2025-03-14 14:46:35,transfer,failed
cc0dbcb4-75b6-4e0b-a6fb-61b04440c616,0x13b1c8b0e696aff8b4fee742119b549b605f3cbc,0xf10fd8921019615a856c1e95c7cd3632de34edc4,0.0534,2023-06-09 21:26:23,swap,pending
4c4c89c0-cd9e-457a-bb9e-f86f5b83eedb,0x0795732aacc448030ef374374eaae57d2965c16c,0x8d900f213db5205c529aaba5d10e71a0ed2646db,0.2157,2024-05-14 20:01:31,swap,failed
05a46294-e0d0-4dff-a230-58f7ea2b21ca,0x3867d222ba91236ad4d12c31056626f9e798629c,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,3.4194,2023-12-20 03:13:06,stake,failed
bccb2e76-75c5-4e0e-9e4c-d5e8326d3e77,0xa7e94d933eb0c439dda357f61244a485246e97b8,0x854a873b8f9bfac36a5eb9c648e285a095a7478d,0.544,2023-10-26 11:46:14,mint,failed
d8bf7fc2-e10a-4aab-8b41-5e94880c5240,0xb475576594ae44e1f75f534f993cbb7673e4c8b6,0x612a3500559be7be7703de6dc397afb541a16f7f,1.992,2023-11-12 02:56:11,stake,success
55acb7e4-5f92-42a7-a72b-67fe6194f424,0x1656f1886c5ab634ac19568cd571bc72f385fdf7,0x623af911f493747c216ad389c7805a37019c662d,0.349,2023-10-04 09:51:21,mint,success
b2733553-e29e-42df-92b3-c76785fafdc0,0x4e61251336c32e4fe6bfd5fab014846599321389,0x1e43dacdcf863676a6bec8f7d6896d6252fac669,0.4057,2023-12-21 09:58:49,transfer,failed
e89c4bb1-3884-4037-8457-f5d549111a5b,0x1c1b30ca93ef57452d53885d97a74f61daf2bf4f,0x9ba0d85f71e145ccf15225e59631e5a883d5d74a,1.0937,2025-05-26 13:06:07,swap,pending
97b79e1a-d5e5-4562-9f62-00010bd89143,0x1656f1886c5ab634ac19568cd571bc72f385fdf7,0xb271ff7090b39028eb6e711c3f89a3453d5861ee,0.4886,2024-08-22 13:36:49,swap,failed
dd89d0e4-9450-4e64-ae2e-e2938ee02c77,0xb271ff7090b39028eb6e711c3f89a3453d5861ee,0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,0.2345,2024-12-15 14:38:54,contract,success
2cf98104-5d93-4786-b301-c54b4d5aac1d,0xf60304b534f74977e159b2e159e135475c245526,0x1c1b30ca93ef57452d53885d97a74f61daf2bf4f,1.5933,2023-02-03 10:07:02,stake,failed
c83538c3-cbe7-4607-a699-0942456f8b8a,0x2a2fde3e1beb508fcf7c137a1d5965f13a17825e,0x7b4636320daa0bc055368a4f9b9d01bd8ac51877,4.9977,2024-04-07 09:58:29,stake,failed
0b7b4158-e856-4a28-b7c3-b3563f6d7d47,0x1c1b30ca93ef57452d53885d97a74f61daf2bf4f,0x06b51c6882b27cb05e712185531c1f74996dd988,1.0296,2024-08-09 08:12:26,contract,pending
350a4f89-79c4-421e-97d0-7e5b36635227,0x9ad1331c5b6c5a641acffb32719c66a80c6e1a17,0xdde73df7bd4d704a89ad8421402701b3a460c6e9,1.7623,2024-12-21 16:19:46,swap,pending
52ca7249-e24f-45ef-a062-1bc1be29c54d,0x767055590c73b7d2aaa6219da13807c493f91a20,0x83ea74c67d393c6894c34c464657bda2183a2f1a,2.1143,2024-03-09 13:17:38,swap,success
662561bf-6c47-46ad-9597-a96095cb710c,0xb57297c5d02def954794e593db93d0a302e43e5c,0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,0.3218,2024-12-21 20:08:40,mint,success
9337dffb-d139-4238-993d-12371bf496b7,0xf54f36bca969800fd7d63a68029561309938c09b,0x8be38ea2b22b706aef313c2de81f7d179024dd30,2.4986,2023-02-08 14:04:43,transfer,success
68ffe869-9ed8-485e-aee5-d6a5650079d0,0x9ba0d85f71e145ccf15225e59631e5a883d5d74a,0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,3.4217,2024-11-27 20:44:17,swap,success
b6de854c-9088-4135-8760-f44911181d6b,0xb271ff7090b39028eb6e711c3f89a3453d5861ee,0x880a0af12da55df1197f41697c1a1b61670ed410,4.3103,2023-06-25 19:07:50,mint,failed
3062ff90-bd1b-4c86-9cbe-0ca43df88c78,0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0x0795732aacc448030ef374374eaae57d2965c16c,4.3211,2024-04-23 11:28:19,transfer,failed
de03e474-eb12-4f0a-92da-6dca9c3c9b1b,0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,0x3a44be4581137019f83021eeee72b7dc57756069,0.3104,2023-03-18 20:15:36,transfer,success
bf9a51d6-bddf-44ab-bfd9-2d7f54245bf1,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0x7de76a449cf60ea3e111ff18b28e516d89532152,3.8343,2024-08-15 02:40:31,stake,success
58c9c2a4-5ff5-4a79-b2b4-f99115a84f5e,0x1724e16cb8d0e2aa4d08035bc6b5c56b680a3b22,0xc179d55f7e00e789915760f7d260a1bf6285278b,3.2714,2024-11-16 20:38:33,stake,success
cf871dc7-ab95-4f2c-8b27-9cdb80b73379,0xdde73df7bd4d704a89ad8421402701b3a460c6e9,0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,2.3104,2024-03-17 22:02:05,contract,failed
66a46f9d-a9c4-4431-9ea5-75eec25ba17b,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0xb57297c5d02def954794e593db93d0a302e43e5c,2.9952,2023-08-26 20:29:01,stake,failed
7d2aeeac-0281-498c-96c1-dc43059ab421,0x7e3eab408b9c76a13305ef34606f17c16f7b33cc,0xd1a3888fd8f490367c6104e10b4154427c02dd9c,1.3329,2023-02-22 21:31:15,swap,pending
53e2b80e-18fd-4ead-b24f-f2e5184eb48c,0x54e19653be9d4143b08994906be0e27555e8834d,0x7851bdfb64bbecfb40c030d722a1f147dff5db6a,3.8259,2023-03-09 15:10:57,stake,failed
e2da125b-5525-4b62-aaa5-7e6805597179,0x7f5e6a28afc9fb0aaf4259d4ff69991b88ebea47,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,4.3133,2023-07-17 09:01:55,transfer,success
6fbdf660-3ca0-4e5f-a786-c646de0f9660,0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,0x6d69ca3711e504658977367e13c300ab198379f1,1.7974,2025-02-18 00:48:22,mint,pending
44cf2935-cccc-42b1-9bbe-1deb958d0395,0x4e61251336c32e4fe6bfd5fab014846599321389,0x27f72a000d8e9f324583f3a3491ea66998275b28,0.7565,2024-12-17 14:57:31,stake,success
a6609882-08ea-42b0-a3ce-f6ca5d51deb8,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,4.9879,2024-01-01 01:08:46,swap,success
a4546b97-59d2-4d55-aac6-c57de4507b8a,0x54e19653be9d4143b08994906be0e27555e8834d,0x623af911f493747c216ad389c7805a37019c662d,1.6428,2023-07-31 09:21:29,swap,failed
42c9e6c7-bdd7-4b5d-8f34-545ae3471c4f,0x58d68d4bcf9725e40353379cec92b90332561683,0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,2.9398,2024-10-14 03:16:10,contract,pending
249d0d65-ebe1-4c61-aaea-d0a3fe975e8e,0x623af911f493747c216ad389c7805a37019c662d,0x1c1b30ca93ef57452d53885d97a74f61daf2bf4f,1.7836,2024-07-23 10:57:27,contract,failed
5e4cb814-9be0-4fa3-a7fe-566629ad1539,0x1656f1886c5ab634ac19568cd571bc72f385fdf7,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,3.8795,2024-01-01 20:24:27,contract,failed
1fc2c0ef-5874-47f7-9a94-6d34e274be7a,0x6d69ca3711e504658977367e13c300ab198379f1,0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4,1.7128,2023-01-01 19:40:19,swap,success
2cdbc665-fdf8-4cdf-99bf-c96cc7abf099,0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,3.3959,2025-05-31 00:59:41,transfer,success
4444d72e-ace1-4bd0-88a6-3e48c2c33029,0x1656f1886c5ab634ac19568cd571bc72f385fdf7,0x7851bdfb64bbecfb40c030d722a1f147dff5db6a,2.4016,2023-10-17 16:18:25,stake,pending
8ad6f291-658e-437f-92ef-a908e1473609,0xd1a3888fd8f490367c6104e10b4154427c02dd9c,0x9a363adc5d382c04d36b09158286328f75672098,1.8672,2023-09-27 01:14:42,stake,pending
296fc867-3758-4360-90b7-c77c3d5d32ac,0xd334d18fa6bada9a10f361bae42a019ce88a3c33,0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,0.236,2025-01-16 14:51:00,contract,failed
c31eeab0-73b0-40e2-a572-0a74c75d986c,0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0x767055590c73b7d2aaa6219da13807c493f91a20,1.2866,2025-05-10 13:48:20,mint,success
7b1bfaf2-3d2d-413c-bc85-44a33ee18030,0x7f5e6a28afc9fb0aaf4259d4ff69991b88ebea47,0x4814be124d7fe3b240eb46061f7ddfab468fe122,3.4288,2023-06-29 02:16:27,transfer,pending
0ab596f2-3f85-4c7b-81f2-473af36ebf72,0x9ba0d85f71e145ccf15225e59631e5a883d5d74a,0x3a44be4581137019f83021eeee72b7dc57756069,4.7509,2023-03-25 22:37:32,transfer,failed
544b6963-7f06-4134-9266-0094fee18fc1,0x96bb4447a02b95f1d1e85374cffd565eb22ed2f8,0x9ad1331c5b6c5a641acffb32719c66a80c6e1a17,3.8175,2025-06-11 21:23:13,mint,pending
dadfc8c1-a1e9-4bbd-b27c-28c2d60ccf33,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x9ad1331c5b6c5a641acffb32719c66a80c6e1a17,3.2159,2024-05-18 14:36:26,mint,success
d95bd211-a2e9-4c2c-9753-3b63f4a885ba,0x7b4636320daa0bc055368a4f9b9d01bd8ac51877,0x7de76a449cf60ea3e111ff18b28e516d89532152,3.1467,2024-04-29 16:33:22,mint,failed
e8aefca5-f18a-4577-919b-a8f18ecced83,0x880a0af12da55df1197f41697c1a1b61670ed410,0x4c4d05fe859279c91b074429b5fc451182cec745,3.9945,2024-05-23 10:22:36,mint,pending
0ca45127-90ef-4e5a-8db5-b7c400189914,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x93f0891bf71d8abed78e0de0885bd26355bb8b1d,1.0296,2024-06-08 11:09:15,contract,failed
57c0072b-729e-46a7-aec9-33622e2e560b,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x8d900f213db5205c529aaba5d10e71a0ed2646db,3.3245,2024-03-08 15:12:40,stake,failed
2676acad-a3d6-4b2b-b6ba-f706ee01ff2a,0x7be3dfb5b6fcbae542ea85e76cc19916a20f6c1e,0x7b4636320daa0bc055368a4f9b9d01bd8ac51877,3.5694,2025-01-31 21:19:18,mint,failed
93702bcf-b337-4468-80b9-828a4eb1d9ad,0x8be38ea2b22b706aef313c2de81f7d179024dd30,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,2.6071,2023-09-30 04:19:01,swap,failed
1171f8b4-ef80-4f92-b781-57d49e934857,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x7de76a449cf60ea3e111ff18b28e516d89532152,3.2633,2025-01-05 16:17:14,contract,success
4763165d-b995-41d6-9d3c-59489f984b73,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x26750f1f4277221bdb5f6991473c6ece8c821f9d,4.6265,2023-08-30 22:39:48,stake,success
df1d30d3-7bda-4a2d-9c78-eceb1c6f84e2,0x7de76a449cf60ea3e111ff18b28e516d89532152,0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,3.3861,2023-10-22 16:25:48,stake,success
ab4ef846-3682-4d8d-9ae3-34f6b4e110a3,0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,0x0fe383e5abc200055a7f391f94a5f5d1f844b9ae,1.5534,2023-04-25 22:15:31,swap,failed
ff6edef1-a8b6-46b6-9110-a0c7bc8032b3,0xf67e8e5805835465f7eba988259db882ab726800,0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,1.9031,2025-05-28 10:01:50,stake,failed
2acd9857-662d-436c-a71d-92bd1403e62a,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0x91919344c1dad09772d19ad8ad4f1bcd29c51f27,0.36,2024-01-26 06:08:32,stake,failed
d0a363d0-4627-48c9-b406-71cd2b3bf59b,0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,1.8618,2025-05-12 05:18:47,swap,failed
3ea479f4-8a05-41cd-831b-dbd5edbd70f0,0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,0x4d997c89bc659a3e8452038a8101161e7e7e53a7,3.2352,2024-01-28 03:04:01,transfer,success
43802b2f-27ce-4159-8d31-a70eeaf61550,0x7b57dbe2f2e4912a29754ff3e412ed9507fd8957,0x0aaa79f1a86bc8136cd0d1ca0d51964f4e3766f9,4.8357,2023-06-02 20:31:23,swap,pending
7e62b9c4-c3ed-4fe5-b1da-6b3323926ea5,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x3a44be4581137019f83021eeee72b7dc57756069,0.3699,2024-10-19 03:27:42,stake,failed
f9671b89-2b34-4dcc-aada-4059d5b2ebb3,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0xb475576594ae44e1f75f534f993cbb7673e4c8b6,0.7285,2025-03-09 06:15:28,contract,success
b822cabd-f9ba-4204-a2f1-47d83c90df1d,0x4d997c89bc659a3e8452038a8101161e7e7e53a7,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,1.9235,2024-03-07 10:35:03,mint,pending
d0f74374-8b3e-4973-ad78-8bb5f74ee4cb,0x104ae61d8d487ad689969a17807ddc338b445416,0x7b57dbe2f2e4912a29754ff3e412ed9507fd8957,0.9112,2025-05-17 18:27:47,contract,pending
9f28c1fd-526f-43bb-8196-213efc21ad23,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x880a0af12da55df1197f41697c1a1b61670ed410,1.1646,2024-07-05 15:00:30,swap,success
704e05e4-b46d-4b16-82d0-cf3eb13853f2,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4,1.7645,2024-08-24 01:03:20,swap,pending
b8991d24-d427-4995-8d4f-5b160482901b,0x54e19653be9d4143b08994906be0e27555e8834d,0x93f0891bf71d8abed78e0de0885bd26355bb8b1d,3.8186,2025-05-18 07:46:12,contract,failed
610c7ae1-746e-4eb7-aff3-664d3ff18f19,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0x767055590c73b7d2aaa6219da13807c493f91a20,3.7343,2024-11-13 08:56:51,swap,failed
d1ef312c-95fd-4b38-8eba-277e1af77719,0x104ae61d8d487ad689969a17807ddc338b445416,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,3.2433,2025-06-16 00:21:42,contract,success
2edbe051-36fc-4cc1-8995-ae9b14902003,0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0x7de76a449cf60ea3e111ff18b28e516d89532152,4.1247,2025-05-15 09:23:32,contract,pending
4417bc37-5afb-4dd8-bd5a-eddbf74e500c,0x7b57dbe2f2e4912a29754ff3e412ed9507fd8957,0x578cea5f899b0dfbf05c7fbcfda1a644b2a47787,3.4443,2024-04-17 22:25:39,contract,success
deac5d6f-8daf-4703-926e-3cb1a4ef82fa,0xfe5a05c0f8b24fca15a7306f6a4ebb7dcf2186ac,0xa98dc64bb42575efec7d1e4560c029231ce5da51,3.8046,2024-07-26 00:28:51,swap,pending
99c7d42b-39ae-4694-a495-dac27e6284e9,0x91919344c1dad09772d19ad8ad4f1bcd29c51f27,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,1.5949,2023-07-19 16:29:15,transfer,success
67266ec7-71a4-4fa7-99bd-d289605c7612,0x104ae61d8d487ad689969a17807ddc338b445416,0x13b1c8b0e696aff8b4fee742119b549b605f3cbc,1.7068,2023-07-10 16:41:40,transfer,failed
100f79df-61b4-481b-8347-ebeb96900074,0xf54f36bca969800fd7d63a68029561309938c09b,0x8d900f213db5205c529aaba5d10e71a0ed2646db,3.9687,2023-03-17 01:35:13,contract,pending
dd0e0b83-a7d9-438b-be9a-0fe645b2ac3b,0xa7e94d933eb0c439dda357f61244a485246e97b8,0x9a363adc5d382c04d36b09158286328f75672098,4.9473,2024-10-31 11:44:17,stake,pending
20050ecd-164a-4ff6-8940-342da6e9a5dd,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,0.2045,2023-10-02 19:26:27,swap,success
5e8f3d74-8cbd-406f-9231-68b32a47f9de,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0x612a3500559be7be7703de6dc397afb541a16f7f,3.9701,2024-04-16 02:20:29,contract,failed
51cad5b6-18ec-49c2-9b56-75e0d3781ee9,0x0aaa79f1a86bc8136cd0d1ca0d51964f4e3766f9,0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,3.2054,2024-08-11 04:30:14,contract,pending
544c33c9-cb90-49b4-a512-3941a9c5571a,0x7f5e6a28afc9fb0aaf4259d4ff69991b88ebea47,0x1e43dacdcf863676a6bec8f7d6896d6252fac669,0.6969,2024-03-08 01:22:15,mint,failed
74b6c46c-1dc5-45a2-a47f-edd1b6c6e1b0,0x7be3dfb5b6fcbae542ea85e76cc19916a20f6c1e,0xebb8629e8a3ec86cf90cb7600264415640834483,1.0811,2024-01-31 22:49:28,swap,failed
e40ca2e8-26f2-4073-b144-8029a299e940,0x0aaa79f1a86bc8136cd0d1ca0d51964f4e3766f9,0x7be3dfb5b6fcbae542ea85e76cc19916a20f6c1e,0.5352,2023-08-21 06:47:42,stake,success
7e388cb6-70ef-4639-ba01-dcbb29ce2893,0x9a363adc5d382c04d36b09158286328f75672098,0x9e6ec4e98793970a1307262ba68d37594e58cd78,2.4921,2024-11-29 09:07:37,mint,pending
97047445-07ae-4b86-88a1-d08b0c296947,0x3a44be4581137019f83021eeee72b7dc57756069,0x8441fecef5cc6f697be2c4fc4a36feacede8df67,3.4536,2025-03-01 16:14:05,swap,pending
0bd6f934-e542-4956-8225-f9f5542700aa,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,4.8166,2025-02-17 17:31:27,contract,pending
9f372c30-1eed-4d0e-8aa1-0e6184303ea5,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0x06b51c6882b27cb05e712185531c1f74996dd988,0.1178,2024-02-17 09:35:19,contract,pending
a656cac3-2513-46a7-bf66-f1d16c3ec083,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0x7de76a449cf60ea3e111ff18b28e516d89532152,4.921,2025-04-07 03:35:59,swap,failed
5ef6ba66-8965-46bd-b409-16c9057f2f04,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x4839e666e2baf12a51bf004392b35972eeddeabf,0.5163,2024-12-31 20:36:42,mint,success
8c851652-da6e-4aa9-9ffc-f07fe44269b9,0x5e324b4a564512ea7c93088dba2f8c1bf046a3eb,0xd1a3888fd8f490367c6104e10b4154427c02dd9c,4.5362,2025-02-22 03:29:54,stake,success
d036012e-ccec-4736-b4e1-e8e7965c7c31,0x06b51c6882b27cb05e712185531c1f74996dd988,0x24b3460622d835c56d9a4fe352966b9bdc6c20af,4.3964,2025-02-13 10:59:40,mint,pending
a89560a9-0f81-4682-baa4-74eb44be16b4,0x1ab2ccad4fc97c9968ea87d4435326715be32872,0x1e43dacdcf863676a6bec8f7d6896d6252fac669,0.4956,2023-01-21 09:30:23,mint,success
e028d2aa-ccaa-44f8-a5c6-d4b2ea5204d9,0x2a2fde3e1beb508fcf7c137a1d5965f13a17825e,0x7be3dfb5b6fcbae542ea85e76cc19916a20f6c1e,2.3856,2023-01-06 16:54:21,stake,success
6dfd30c4-9f33-4324-bd39-644054608975,0x06b51c6882b27cb05e712185531c1f74996dd988,0xfe5a05c0f8b24fca15a7306f6a4ebb7dcf2186ac,3.1833,2023-06-16 08:14:47,swap,success
4b99a9f3-3353-4b0b-abc2-bd2bf68a08f4,0x0fe383e5abc200055a7f391f94a5f5d1f844b9ae,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,1.2567,2023-10-06 15:46:35,stake,success
eea01a52-2bf2-4cc6-8b26-aaaf886e7b0b,0x854a873b8f9bfac36a5eb9c648e285a095a7478d,0xebb8629e8a3ec86cf90cb7600264415640834483,4.9379,2024-11-21 20:00:52,transfer,failed
68c3f432-bb61-4ee2-ab07-65f20be24866,0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,0x58d68d4bcf9725e40353379cec92b90332561683,2.7219,2023-01-02 19:42:51,swap,success
d3d06aee-9b31-466b-bd6f-ef3125884fce,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,1.6964,2025-03-15 06:13:04,transfer,failed
6fbe7e02-a26d-4fdf-98b9-d9137867a7f2,0xf10fd8921019615a856c1e95c7cd3632de34edc4,0xc179d55f7e00e789915760f7d260a1bf6285278b,2.9001,2025-06-22 09:31:06,swap,pending
04fd64d1-57b6-4cc8-8f07-c36f43929d58,0x91919344c1dad09772d19ad8ad4f1bcd29c51f27,0x1c1b30ca93ef57452d53885d97a74f61daf2bf4f,3.4386,2024-03-01 08:58:49,contract,failed
4634d495-6eb4-4608-99e9-7119d6417aa0,0x623af911f493747c216ad389c7805a37019c662d,0x58c2a9099a03750e9842d3e9a7780cdd6aa70b86,3.7079,2024-03-24 12:20:45,contract,pending
5c0cbada-9e9e-4d05-9908-d1190eac6828,0x507b6c0d950702f066a9a1bd5e85206f87b065ba,0x7851bdfb64bbecfb40c030d722a1f147dff5db6a,4.3284,2024-11-09 05:37:44,mint,pending
19b0a1ac-b26e-4d9f-9e99-562c506df887,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0xb271ff7090b39028eb6e711c3f89a3453d5861ee,4.4737,2023-05-31 07:10:39,transfer,failed
88b909bb-3911-4dc3-983b-be4b1b20d637,0xd334d18fa6bada9a10f361bae42a019ce88a3c33,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,1.9983,2025-01-30 20:22:59,mint,pending
0783d98d-9c56-46b8-abe1-45d7f80615d5,0x13b1c8b0e696aff8b4fee742119b549b605f3cbc,0xc179d55f7e00e789915760f7d260a1bf6285278b,2.1698,2023-04-29 19:36:41,mint,pending
